time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,cycle,class
265,42.0,0.0,7.0,0.0,16.5,1.12,47,3
266,42.0,0.0,8.75,3.77,13.25,1.3,47,3
267,42.0,0.0,12.75,0.83,9.5,2.29,47,3
268,42.0,0.0,9.75,2.28,12.5,1.5,47,3
269,42.0,0.0,5.67,2.87,15.0,1.73,47,3
270,42.5,0.5,12.0,0.71,18.0,0.71,47,3
271,42.5,0.5,14.0,0.71,18.0,0.0,47,3
272,42.75,0.43,13.33,0.47,17.67,0.47,47,3
273,43.25,0.43,14.0,1.0,18.25,0.43,47,3
274,43.0,0.71,15.25,0.43,18.5,0.5,47,3
275,43.5,0.5,15.25,0.43,19.75,0.83,47,3
276,43.25,0.83,15.0,0.0,20.25,0.83,47,3
277,43.75,0.43,13.6,1.2,17.0,1.26,47,3
278,44.75,0.43,14.5,0.87,17.0,1.22,47,3
279,43.75,0.83,15.0,0.0,17.33,0.47,47,3
280,42.5,0.5,13.5,1.12,16.25,0.83,47,3
281,43.33,0.47,12.0,0.0,15.0,0.82,47,3
282,43.25,0.43,14.75,0.43,17.25,1.48,47,3
283,42.75,0.83,15.5,0.5,18.5,0.5,47,3
284,43.0,0.71,17.75,0.43,18.25,0.43,47,3
285,43.33,0.47,16.0,0.0,17.75,0.43,47,3
286,44.5,0.5,15.25,0.43,17.0,0.71,47,3
287,44.0,1.0,13.25,1.3,16.0,0.71,47,3
288,42.33,1.25,11.67,0.47,12.75,0.83,47,3
289,40.5,1.12,9.5,0.87,9.0,2.55,47,3
290,40.0,1.0,9.0,0.0,1.0,0.0,47,3
291,39.5,0.5,11.25,1.3,6.67,0.47,47,3
292,39.5,0.5,14.75,0.43,5.25,1.92,47,3
293,40.0,0.82,14.75,0.43,8.0,0.82,47,3
294,39.67,0.94,14.67,0.47,4.25,2.38,47,3
295,39.75,0.83,12.75,0.43,5.0,3.54,47,3
296,39.5,0.5,12.75,1.3,11.0,1.73,47,3
297,40.5,0.5,13.0,1.22,12.5,0.5,47,3
298,40.5,0.5,11.25,0.43,12.0,0.0,47,3
299,41.5,0.5,8.75,1.09,11.25,0.83,47,3
300,41.75,0.43,4.5,2.96,10.0,1.0,47,3
301,41.67,0.47,7.0,1.0,9.33,0.47,47,3
302,41.0,0.0,10.5,0.5,8.0,0.0,47,3
303,40.5,0.5,15.25,1.79,13.25,3.7,47,3
304,41.5,0.5,14.25,2.49,15.5,2.29,47,3
305,42.67,0.94,21.0,0.0,19.75,2.17,47,3
306,43.0,1.41,19.33,1.25,20.5,0.5,47,3
307,42.0,0.0,19.5,0.5,21.0,0.0,47,3
308,43.0,0.82,16.67,0.94,20.5,0.5,47,3
309,43.75,0.43,14.25,1.3,16.5,1.5,47,3
310,42.5,0.5,12.75,1.48,12.0,2.55,47,3
311,42.5,0.5,16.5,0.87,7.5,2.29,47,3
312,42.33,0.47,18.67,0.47,9.67,2.05,47,3
313,42.0,0.0,19.25,0.43,12.75,1.09,47,3
314,42.0,0.0,19.67,0.47,13.67,0.47,47,3
315,42.0,0.0,20.33,0.47,12.5,0.5,47,3
316,42.0,0.0,18.75,0.43,11.75,0.43,47,3
317,42.0,0.0,18.25,0.43,12.67,0.94,47,3
318,42.33,0.47,17.5,0.5,10.67,0.94,47,3
319,43.33,0.94,15.0,0.0,9.5,1.8,47,3
320,45.25,0.43,18.25,2.17,15.0,4.24,47,3
321,47.75,0.43,21.0,0.0,14.0,5.96,47,3
322,48.0,0.0,18.75,1.3,5.0,2.16,47,3
323,48.0,0.0,20.5,0.87,7.0,0.0,47,3
324,47.25,0.43,21.75,0.83,11.75,1.64,47,3
325,48.0,0.0,21.75,0.43,7.33,3.3,47,3
326,48.25,0.43,21.75,0.43,8.33,5.44,47,3
327,47.5,0.87,21.25,0.43,19.0,2.12,47,3
328,44.25,1.48,17.0,1.41,7.33,6.85,47,3
329,42.67,0.47,7.0,3.94,15.33,1.25,47,3
330,42.0,0.0,14.0,1.0,18.75,1.09,47,3
331,42.0,0.0,16.33,0.47,18.75,0.83,47,3
332,42.25,0.43,18.0,0.0,19.5,0.5,47,3
333,42.5,0.5,17.75,0.43,20.5,0.5,47,3
334,42.5,0.5,17.5,0.5,20.5,0.5,47,3
335,43.75,0.43,18.0,0.0,20.5,0.5,47,3
336,45.0,0.0,14.5,2.5,18.75,1.3,47,3
337,47.0,0.71,8.75,1.09,17.5,0.5,47,3
338,46.5,1.12,9.0,0.0,16.67,0.94,47,3
339,44.0,1.22,11.2,2.56,17.4,0.8,47,3
340,43.5,0.5,16.67,1.25,18.33,0.47,47,3
341,43.5,0.5,18.5,0.5,18.25,0.43,47,3
342,43.75,0.43,20.25,0.43,19.0,0.71,47,3
343,44.67,0.47,19.75,0.43,19.33,0.47,47,3
344,44.0,0.71,16.75,1.3,18.5,0.5,47,3
345,43.0,0.71,14.0,1.22,18.25,0.43,47,3
346,40.67,0.94,11.0,1.22,16.33,1.25,47,3
347,38.0,0.82,8.33,0.94,10.67,0.94,47,3
348,37.25,1.3,4.67,3.3,5.67,4.64,47,3
349,37.25,1.3,7.67,1.89,8.25,1.3,47,3
350,37.0,1.22,10.0,5.61,2.75,1.48,47,3
351,41.5,0.5,21.25,0.43,11.0,3.0,47,3
352,42.0,0.0,10.75,5.49,11.75,0.83,47,3
353,42.5,0.5,13.33,0.94,11.75,2.05,47,3
354,42.25,0.43,11.67,2.05,14.33,0.94,47,3
355,39.75,1.48,10.33,4.64,15.67,1.25,47,3
356,38.0,1.0,15.0,0.0,10.75,1.48,47,3
357,38.5,0.87,14.5,0.87,15.33,2.36,47,3
358,40.5,0.5,10.6,3.07,15.0,2.76,47,3
359,41.25,0.83,7.5,2.5,12.67,1.25,47,3
360,41.0,0.82,10.75,1.3,12.33,0.47,47,3
361,41.67,0.47,11.5,0.5,11.0,1.41,47,3
362,42.0,0.0,6.0,3.56,11.75,1.48,47,3
363,41.5,0.87,9.0,4.06,18.5,1.8,47,3
364,38.5,1.12,12.0,0.0,18.0,0.71,47,3
365,37.67,0.94,10.0,0.0,18.25,0.43,47,3
366,38.5,0.5,10.25,2.49,20.5,0.87,47,3
367,38.5,0.5,11.0,0.0,17.75,2.05,47,3
368,39.0,0.0,9.0,1.63,13.5,1.5,47,3
369,39.0,0.0,9.33,0.47,12.25,0.43,47,3
370,39.25,0.43,10.0,0.0,14.75,0.43,47,3
371,40.0,0.71,9.67,0.47,15.67,0.94,47,3
372,40.25,0.83,8.0,1.22,15.0,0.0,47,3
373,40.5,0.5,5.25,1.48,17.0,1.0,47,3
374,41.25,0.43,6.0,0.0,17.0,0.71,47,3
375,41.33,0.47,2.0,1.0,15.67,0.94,47,3
376,40.5,0.5,3.5,1.12,15.0,0.0,47,3
377,40.67,0.94,4.0,1.41,14.25,0.83,47,3
378,41.0,0.71,2.75,0.83,13.5,1.12,47,3
379,41.25,0.83,6.0,1.58,14.0,0.71,47,3
380,41.0,0.71,8.0,0.0,13.5,1.12,47,3
381,41.0,0.71,10.25,0.43,12.75,0.43,47,3
382,40.75,0.83,11.75,0.43,12.75,0.83,47,3
383,40.75,0.43,12.0,0.0,13.75,1.09,47,3
384,40.75,0.83,11.33,0.47,13.0,0.82,47,3
385,40.5,0.5,8.67,0.47,13.25,1.3,47,3
386,41.25,0.83,8.0,0.0,15.0,0.71,47,3
387,41.5,0.5,5.5,1.12,15.0,0.0,47,3
388,41.67,0.47,6.0,2.16,15.33,0.47,47,3
389,41.5,0.5,4.25,1.79,15.5,0.87,47,3
390,41.33,0.47,7.0,1.0,15.25,0.83,47,3
391,41.33,0.47,9.0,0.0,15.0,0.0,47,3
392,41.5,0.5,8.75,0.43,14.25,1.3,47,3
393,41.5,0.5,7.75,1.48,14.75,0.43,47,3
394,41.5,0.5,6.75,0.83,15.0,0.0,47,3
395,41.5,0.5,7.5,0.5,15.5,0.5,47,3
396,42.0,0.0,7.5,0.87,15.25,0.43,47,3
397,42.0,0.0,9.0,0.0,14.5,0.87,47,3
398,41.5,0.5,9.75,0.43,14.0,1.22,47,3
399,41.5,0.5,8.67,0.47,14.33,0.94,47,3
400,41.5,0.5,4.25,0.83,14.75,0.43,47,3
401,41.67,0.47,4.25,0.43,15.0,0.0,47,3
402,41.4,0.49,6.5,0.87,15.4,0.8,47,3
403,41.5,0.5,8.6,1.02,15.4,0.49,47,3
404,41.5,0.5,8.75,0.43,14.25,0.83,47,3
405,41.25,0.83,10.0,0.71,13.5,1.12,47,3
406,41.25,0.83,11.5,0.5,13.75,1.09,47,3
407,41.5,0.5,10.67,1.25,12.33,0.47,47,3
408,42.0,0.0,9.75,0.43,14.33,0.94,47,3
409,42.0,0.0,9.0,0.71,15.25,0.83,47,3
410,41.33,0.47,8.33,0.94,16.0,1.22,47,3
411,41.5,0.5,10.75,1.09,18.0,0.0,47,3
412,41.25,0.83,9.75,0.83,16.75,1.3,47,3
413,40.0,1.0,9.75,1.3,16.75,1.09,47,3
414,39.5,0.5,12.5,0.5,15.5,0.5,47,3
415,39.25,0.43,11.75,0.43,14.25,0.83,47,3
416,39.5,0.5,10.5,0.5,10.0,1.41,47,3
417,39.25,0.43,8.75,0.43,5.33,2.49,47,3
418,39.25,0.43,11.5,1.12,10.5,1.66,47,3
419,40.0,0.71,15.25,0.43,11.75,0.43,47,3
420,40.0,0.71,15.0,0.0,11.67,0.47,47,3
421,39.0,0.71,12.25,0.43,9.67,0.94,47,3
422,38.67,0.47,11.75,0.43,5.0,0.0,47,3
423,38.5,0.5,9.75,0.83,7.75,2.17,47,3
424,38.5,0.5,10.5,0.5,11.0,1.22,47,3
425,38.5,0.5,10.5,0.5,11.25,0.83,47,3
426,38.0,0.82,8.33,0.94,10.0,0.71,47,3
427,38.5,0.5,4.0,2.0,11.25,0.83,47,3
428,38.5,0.5,3.67,1.25,10.25,1.09,47,3
429,38.25,0.83,4.33,1.25,7.0,2.0,47,3
430,38.5,0.5,5.5,0.5,10.67,1.25,47,3
431,38.5,0.5,8.25,0.83,10.0,1.41,47,3
432,38.75,0.43,8.5,0.87,9.75,0.83,47,3
433,40.25,0.83,4.5,2.6,12.0,2.12,47,3
434,41.75,0.43,3.5,1.5,14.75,0.83,47,3
435,41.25,0.83,7.25,1.09,15.25,0.43,47,3
436,40.75,1.3,9.0,0.0,15.0,0.0,47,3
437,40.0,1.0,8.25,0.83,14.0,0.71,47,3
438,40.33,0.94,9.75,0.83,14.33,0.94,47,3
439,41.25,0.83,12.0,0.0,14.75,0.43,47,3
440,41.0,0.71,9.5,0.5,15.75,0.43,47,3
441,40.5,0.5,11.75,0.43,14.75,0.43,47,3
442,39.67,0.94,11.33,0.94,14.0,1.0,47,3
443,40.4,0.8,9.6,0.49,14.25,0.83,47,3
444,41.0,0.82,7.0,2.0,13.5,1.12,47,3
445,39.5,0.87,6.33,1.25,12.0,0.0,47,3
446,39.75,0.83,7.75,1.09,13.0,2.35,47,3
447,41.5,0.5,7.75,1.09,13.5,1.12,47,3
448,40.25,1.3,4.0,1.0,12.0,0.71,47,3
449,39.25,0.43,4.5,0.5,12.0,0.0,47,3
450,39.25,0.43,2.75,0.83,11.33,0.94,47,3
451,39.25,0.43,2.75,0.43,11.25,0.83,47,3
452,39.33,0.47,5.0,0.0,12.5,1.5,47,3
453,42.25,0.43,5.67,0.47,16.0,1.41,47,3
454,42.75,0.83,5.75,0.43,17.75,0.83,47,3
455,42.5,0.5,5.5,1.66,16.5,1.12,47,3
456,42.5,0.5,4.0,1.22,16.5,0.5,47,3
457,42.5,0.5,5.5,0.5,15.75,1.3,47,3
458,42.67,0.47,5.0,1.22,18.0,0.0,47,3
459,42.0,0.0,4.5,1.66,15.5,1.12,47,3
460,41.0,0.82,6.5,0.5,11.5,0.5,47,3
461,39.25,0.43,9.5,4.56,14.0,1.87,47,3
462,39.25,0.43,12.5,0.5,17.25,1.3,47,3
463,40.75,0.43,8.75,2.49,16.5,1.5,47,3
464,41.75,0.43,9.5,0.5,13.0,1.22,47,3
465,42.25,0.43,12.75,1.48,11.75,0.43,47,3
466,42.5,0.5,14.0,0.0,9.75,1.3,47,3
467,45.0,2.12,14.25,0.83,14.25,2.49,47,3
468,46.75,1.09,12.0,2.45,19.67,1.25,47,3
469,45.25,0.43,9.67,1.89,13.33,1.7,47,3
470,44.75,0.43,12.25,2.68,15.5,0.87,47,3
471,43.0,1.41,9.75,2.86,11.0,3.74,47,3
472,37.5,1.5,9.5,4.61,4.75,2.86,47,3
473,39.33,0.47,11.67,2.87,11.0,4.0,47,3
474,39.0,0.0,11.0,3.67,18.75,1.48,47,3
475,38.75,0.43,16.75,1.64,17.25,1.3,47,3
476,38.75,0.43,17.25,0.43,17.75,0.43,47,3
477,39.25,0.43,15.25,2.17,18.5,0.87,47,3
478,41.75,0.43,7.33,3.4,16.25,1.3,47,3
1,43.75,0.83,14.75,0.43,14.25,0.83,48,3
2,45.0,0.0,17.67,0.47,12.5,0.87,48,3
3,45.25,0.43,17.25,0.83,11.75,0.43,48,3
4,45.0,0.0,16.0,1.0,12.33,0.47,48,3
5,44.67,0.47,12.0,0.0,12.67,0.47,48,3
6,43.67,0.47,12.0,0.0,14.0,1.22,48,3
7,44.0,0.0,12.0,0.0,14.0,1.22,48,3
8,44.33,0.47,13.0,0.0,14.0,1.58,48,3
9,44.33,0.47,13.0,1.0,13.75,0.83,48,3
10,44.5,0.5,12.0,0.0,13.5,1.12,48,3
11,44.33,0.47,11.33,0.94,14.25,0.43,48,3
12,44.5,0.5,10.0,1.22,14.25,0.83,48,3
13,45.0,0.0,12.25,0.43,15.25,0.43,48,3
14,44.5,0.5,12.0,0.0,16.0,0.71,48,3
15,45.0,0.0,12.0,0.0,16.75,1.3,48,3
16,44.67,0.47,12.0,0.0,16.25,0.83,48,3
17,45.0,0.0,12.0,0.0,15.33,0.47,48,3
18,44.67,0.47,12.0,0.0,14.67,0.47,48,3
19,45.0,0.0,11.5,0.5,15.0,0.0,48,3
20,45.0,0.0,12.0,0.0,14.25,0.83,48,3
21,45.0,0.0,12.0,0.0,14.25,0.83,48,3
22,45.0,0.0,13.5,0.5,13.67,1.25,48,3
23,45.0,0.0,14.0,0.82,13.75,1.3,48,3
24,44.5,0.5,12.5,0.5,14.75,0.43,48,3
25,44.33,0.47,12.0,0.0,15.25,0.43,48,3
26,44.33,0.47,12.0,0.0,15.75,0.83,48,3
27,44.33,0.47,12.0,0.0,16.5,1.12,48,3
28,44.5,0.5,12.25,0.43,17.5,0.5,48,3
29,44.5,0.5,12.33,0.47,17.33,0.47,48,3
30,44.25,0.83,12.33,0.47,17.25,0.83,48,3
31,42.75,0.83,14.0,0.71,17.75,0.43,48,3
32,42.0,0.0,13.5,0.5,17.5,0.5,48,3
33,42.0,0.0,11.67,0.47,16.75,0.83,48,3
34,42.0,0.0,12.0,0.0,16.25,0.83,48,3
35,42.0,0.0,11.33,0.47,16.0,0.82,48,3
36,42.0,0.0,11.5,0.5,16.25,0.83,48,3
37,42.0,0.0,10.0,0.0,15.33,0.47,48,3
38,43.2,0.75,8.67,0.47,12.6,0.8,48,3
39,44.67,0.47,9.25,0.43,11.67,0.47,48,3
40,44.5,0.5,9.0,0.0,9.33,0.47,48,3
41,44.33,0.47,10.33,1.25,10.5,1.12,48,3
42,44.0,0.0,13.5,0.5,11.75,0.43,48,3
43,44.0,0.71,13.5,1.12,13.25,1.79,48,3
44,44.0,0.0,14.5,0.5,12.5,0.5,48,3
45,43.5,1.12,13.5,1.12,12.75,1.3,48,3
46,42.75,0.83,9.0,2.74,13.33,0.94,48,3
47,43.0,1.0,8.25,0.83,11.75,0.43,48,3
48,42.75,0.83,6.67,0.94,13.33,1.25,48,3
49,42.0,0.0,6.0,0.0,15.0,0.71,48,3
50,41.75,0.43,11.0,1.41,16.75,1.3,48,3
51,41.5,0.5,12.5,0.5,15.25,0.43,48,3
52,41.67,0.47,14.5,0.5,15.0,0.82,48,3
53,41.75,0.43,14.25,0.43,14.5,0.5,48,3
54,41.33,0.47,13.33,1.25,14.5,0.87,48,3
55,41.33,0.47,12.5,0.5,15.25,0.43,48,3
56,41.5,0.5,12.75,0.83,16.0,1.0,48,3
57,41.67,0.47,13.67,0.47,17.0,0.0,48,3
58,39.8,0.75,12.0,0.0,17.33,1.11,48,3
59,38.33,1.7,12.0,0.0,16.5,0.5,48,3
60,39.5,0.5,6.33,4.11,13.33,1.25,48,3
61,39.5,0.5,10.25,1.3,12.75,0.83,48,3
62,39.0,0.0,7.5,1.12,12.67,0.94,48,3
63,39.0,0.0,7.0,1.58,13.33,0.94,48,3
64,38.33,0.47,13.0,1.41,14.25,1.3,48,3
65,39.0,0.0,15.0,0.0,12.0,0.0,48,3
66,39.25,0.43,15.0,0.0,11.75,0.43,48,3
67,39.0,0.0,15.25,0.43,11.0,1.0,48,3
68,39.25,0.43,16.0,0.0,10.0,0.82,48,3
69,39.0,0.0,12.33,2.05,13.0,0.82,48,3
70,38.75,0.43,10.75,2.38,12.5,1.8,48,3
71,39.33,0.47,16.75,1.3,13.67,2.36,48,3
72,40.33,0.47,15.75,0.83,20.0,0.82,48,3
73,42.0,0.0,13.0,0.82,18.75,1.92,48,3
74,43.0,0.0,4.0,2.0,14.25,1.3,48,3
75,43.75,0.83,10.75,1.3,14.5,1.12,48,3
76,43.5,0.5,12.0,0.0,14.25,1.3,48,3
77,42.25,0.43,12.67,0.47,16.0,1.41,48,3
78,42.0,0.0,12.0,0.0,14.67,0.47,48,3
79,42.0,0.0,12.5,0.87,14.75,1.09,48,3
80,42.0,0.0,13.5,0.5,15.5,0.5,48,3
81,42.0,0.0,14.75,0.43,15.0,0.0,48,3
82,42.25,0.43,14.25,0.83,14.5,0.5,48,3
83,42.5,0.5,12.0,0.0,15.67,0.94,48,3
84,42.25,0.43,11.5,0.5,16.75,0.83,48,3
85,42.5,0.5,12.0,0.0,17.33,0.47,48,3
86,42.5,0.5,14.0,0.82,17.67,0.47,48,3
87,42.67,0.47,15.0,0.0,18.0,0.0,48,3
88,42.0,0.0,15.5,0.5,18.0,0.0,48,3
89,42.5,0.5,15.25,0.43,17.75,0.43,48,3
90,43.0,0.71,16.0,0.0,17.0,0.82,48,3
91,42.5,0.5,15.0,0.0,17.0,0.82,48,3
92,42.33,0.47,15.0,0.82,16.75,1.09,48,3
93,42.5,0.5,12.0,0.0,16.75,0.83,48,3
94,42.5,0.5,12.25,0.43,16.75,0.43,48,3
95,42.5,0.5,12.25,0.43,17.0,1.0,48,3
96,42.33,0.47,12.33,0.47,17.25,0.83,48,3
97,42.25,0.43,12.25,0.43,17.0,0.71,48,3
98,42.33,0.47,12.33,0.47,16.0,0.71,48,3
99,42.33,0.47,12.0,0.0,16.0,1.41,48,3
100,42.5,0.5,12.0,0.0,16.75,1.09,48,3
101,42.33,0.47,11.25,0.43,15.0,0.0,48,3
102,42.0,0.0,12.0,0.0,14.75,0.43,48,3
103,42.0,0.0,11.75,0.43,14.25,0.83,48,3
104,42.0,0.0,12.0,0.0,15.5,0.5,48,3
105,42.0,0.0,12.0,0.0,15.25,0.43,48,3
106,42.0,0.0,12.25,0.43,14.75,0.83,48,3
107,42.5,0.5,11.75,1.09,15.0,0.0,48,3
108,42.5,0.5,11.0,0.0,14.25,0.83,48,3
109,42.33,0.47,10.33,0.47,14.25,0.83,48,3
110,42.75,0.83,10.33,1.25,14.67,0.47,48,3
111,43.0,0.71,10.75,1.09,14.0,1.0,48,3
112,43.5,0.5,12.0,0.0,14.0,0.82,48,3
113,43.5,0.5,12.5,0.5,13.25,0.83,48,3
114,43.5,0.5,12.0,0.0,13.25,1.3,48,3
115,43.67,0.47,12.33,0.47,13.25,0.83,48,3
116,44.0,0.0,12.0,0.0,12.5,0.5,48,3
117,44.0,0.71,12.0,0.0,12.75,0.83,48,3
118,43.5,0.5,12.0,0.0,12.75,0.83,48,3
119,43.33,0.47,12.67,0.94,14.5,0.87,48,3
120,43.5,0.5,12.75,0.83,14.75,0.43,48,3
121,43.5,0.5,12.0,0.0,15.0,0.71,48,3
122,43.25,0.83,12.25,0.43,15.5,0.87,48,3
123,42.67,0.94,12.33,0.47,15.0,0.0,48,3
124,43.0,0.82,13.67,1.25,15.25,0.43,48,3
125,43.33,0.47,12.0,0.0,13.33,1.25,48,3
126,43.5,0.5,12.0,0.0,14.0,0.82,48,3
127,42.33,0.47,11.5,0.5,13.6,0.49,48,3
128,43.0,1.0,12.0,0.0,14.0,0.82,48,3
129,43.0,1.0,12.67,0.47,14.33,0.94,48,3
130,42.67,0.94,12.0,0.0,13.75,1.3,48,3
131,43.0,0.0,12.0,0.0,14.5,0.5,48,3
132,42.75,0.83,12.0,0.0,13.0,1.0,48,3
133,43.0,1.0,11.75,0.43,13.0,1.22,48,3
134,43.33,0.47,11.0,0.82,13.0,1.22,48,3
135,43.0,0.82,12.67,0.47,14.0,1.0,48,3
136,43.0,0.71,12.0,0.0,14.67,0.47,48,3
137,43.25,0.43,12.0,0.0,15.0,0.71,48,3
138,42.5,0.5,12.25,0.43,14.5,0.5,48,3
139,42.67,0.47,12.75,0.43,16.0,0.82,48,3
140,42.5,0.5,11.5,0.5,15.0,0.82,48,3
141,42.0,0.0,12.0,0.0,15.5,1.12,48,3
142,42.0,0.0,12.5,0.5,14.75,0.43,48,3
143,42.0,0.0,13.75,0.43,15.0,0.0,48,3
144,40.5,2.6,13.5,0.5,15.25,0.43,48,3
145,42.0,0.0,12.0,0.0,15.33,0.94,48,3
146,42.0,0.0,12.0,0.0,15.75,0.83,48,3
147,42.0,0.0,12.0,0.0,16.0,1.0,48,3
148,42.0,0.0,12.0,0.0,16.33,0.47,48,3
149,42.0,0.0,14.0,1.41,17.5,0.5,48,3
150,42.0,0.0,13.5,0.87,17.0,0.82,48,3
151,42.0,0.0,14.0,0.0,17.6,0.8,48,3
152,42.0,0.0,13.25,0.43,18.33,0.47,48,3
153,42.0,0.0,13.67,0.47,17.75,0.43,48,3
154,42.0,0.0,13.0,0.82,18.0,0.0,48,3
155,42.0,0.0,12.5,0.5,17.0,1.0,48,3
156,42.0,0.0,12.25,0.43,15.25,0.43,48,3
157,42.33,0.47,13.67,0.47,14.0,0.71,48,3
158,42.33,0.47,12.0,0.0,13.75,1.3,48,3
159,42.5,0.5,12.0,0.0,14.0,1.0,48,3
160,42.67,0.47,12.33,0.47,13.5,0.87,48,3
161,43.75,0.83,12.0,0.0,12.25,0.43,48,3
162,43.25,0.83,12.0,0.0,11.5,0.87,48,3
163,43.5,0.5,13.0,0.82,11.67,0.47,48,3
164,44.0,0.0,12.0,0.0,11.67,1.25,48,3
165,43.33,0.47,13.33,0.47,15.5,2.18,48,3
166,43.25,0.83,14.5,0.5,17.75,0.43,48,3
167,42.33,0.47,14.67,0.47,17.5,0.5,48,3
168,42.0,0.0,14.5,0.5,17.25,0.83,48,3
169,42.0,0.0,12.0,0.0,17.75,0.43,48,3
170,42.0,0.0,12.33,0.47,17.75,0.43,48,3
171,42.0,0.0,12.0,0.0,16.33,0.47,48,3
172,42.0,0.0,13.0,1.0,16.5,1.12,48,3
173,42.0,0.0,12.75,0.43,16.67,0.47,48,3
174,42.0,0.0,13.67,0.47,15.5,0.5,48,3
175,42.5,0.5,12.5,0.87,15.25,0.43,48,3
176,42.0,0.0,12.5,0.5,14.5,0.5,48,3
177,42.0,0.0,12.0,0.0,15.75,0.83,48,3
178,42.75,0.43,12.25,0.43,14.33,0.94,48,3
179,43.25,0.43,12.75,0.83,14.25,0.83,48,3
180,43.25,0.83,13.5,1.12,14.75,1.09,48,3
181,43.33,0.47,13.33,1.25,15.25,1.48,48,3
182,43.5,0.5,14.5,0.5,16.25,0.83,48,3
183,43.5,0.5,14.67,0.47,17.0,0.82,48,3
184,43.0,1.0,13.75,1.3,17.0,1.22,48,3
185,43.0,0.71,13.25,0.83,16.0,0.71,48,3
186,43.67,0.47,11.75,0.43,14.67,0.47,48,3
187,42.67,0.47,12.0,0.0,14.75,0.43,48,3
188,42.5,0.5,12.75,0.83,15.5,1.12,48,3
189,42.5,0.5,13.5,1.12,16.25,0.83,48,3
190,42.5,0.5,14.5,0.5,15.25,0.43,48,3
191,42.33,0.47,15.0,0.0,14.25,0.83,48,3
192,42.5,0.5,13.0,1.22,14.75,0.43,48,3
193,42.33,0.47,12.0,0.0,14.0,0.71,48,3
194,43.0,0.82,12.33,0.47,13.0,0.71,48,3
195,43.0,0.71,12.0,0.0,13.67,1.25,48,3
196,43.33,0.47,12.75,0.83,14.33,0.94,48,3
197,43.5,0.5,14.75,0.43,15.0,0.71,48,3
198,43.0,0.71,14.75,0.43,15.75,0.83,48,3
199,42.0,0.0,13.5,0.5,15.5,0.5,48,3
200,42.5,0.5,13.25,0.83,14.25,1.3,48,3
201,42.33,0.47,12.0,0.0,14.5,0.87,48,3
202,42.0,0.0,12.0,0.0,14.75,0.43,48,3
203,42.0,0.0,12.25,0.43,14.25,0.83,48,3
204,42.33,0.47,12.33,0.47,14.5,0.87,48,3
205,42.5,0.5,12.5,0.5,13.25,0.83,48,3
206,42.33,0.47,13.0,0.0,14.0,1.0,48,3
207,42.33,0.47,12.5,0.5,14.0,0.71,48,3
208,42.5,0.5,12.25,0.43,12.75,0.83,48,3
209,42.5,0.5,11.75,0.43,12.75,0.83,48,3
210,42.5,0.5,12.33,0.47,13.67,1.25,48,3
211,42.5,0.5,13.25,1.3,16.25,1.3,48,3
212,42.0,0.0,15.0,0.0,16.67,1.25,48,3
213,42.0,0.0,15.0,0.0,17.5,0.5,48,3
214,42.0,0.0,15.25,0.43,17.75,0.43,48,3
215,42.0,0.0,14.25,0.43,17.0,0.71,48,3
216,42.5,0.5,12.33,0.47,16.0,1.41,48,3
217,42.5,0.5,12.5,0.5,15.0,0.0,48,3
218,42.33,0.47,12.67,0.47,14.5,0.5,48,3
219,42.0,0.0,13.0,0.0,14.75,0.43,48,3
220,42.33,0.47,12.33,0.47,14.25,0.83,48,3
221,42.5,0.5,13.0,0.0,14.25,0.83,48,3
222,42.5,0.5,12.25,0.43,14.0,1.0,48,3
223,42.33,0.47,10.0,0.0,14.75,0.43,48,3
224,42.33,0.47,11.0,0.0,14.67,0.47,48,3
225,42.5,0.5,12.0,0.0,16.33,1.25,48,3
226,42.0,0.0,12.75,0.83,16.75,1.09,48,3
227,42.0,0.0,15.0,0.0,17.75,0.43,48,3
228,42.0,0.0,14.0,0.71,17.67,0.47,48,3
229,42.0,0.0,13.25,0.83,16.25,1.09,48,3
230,42.0,0.0,12.5,0.5,14.75,0.43,48,3
231,42.0,0.0,14.5,0.5,14.25,0.43,48,3
232,42.0,0.0,15.0,0.0,13.5,0.5,48,3
233,42.0,0.0,15.0,0.0,13.0,1.0,48,3
234,42.0,0.0,15.0,0.0,12.5,0.87,48,3
235,42.0,0.0,13.5,1.12,13.75,1.3,48,3
236,42.25,0.43,13.25,0.83,14.25,0.83,48,3
237,42.0,0.0,12.5,0.5,14.25,1.48,48,3
238,42.0,0.0,13.5,1.12,15.25,1.09,48,3
239,42.0,0.0,15.0,0.71,16.0,1.22,48,3
240,42.0,0.0,15.5,0.5,16.75,0.43,48,3
241,42.0,0.0,15.0,0.0,16.33,1.25,48,3
242,42.0,0.0,15.75,0.43,17.5,0.5,48,3
243,42.0,0.0,14.5,0.5,16.0,1.41,48,3
244,42.0,0.0,13.33,1.25,15.75,0.83,48,3
245,42.0,0.0,13.0,0.71,15.75,0.83,48,3
246,42.0,0.0,14.0,1.22,16.5,1.12,48,3
247,42.0,0.0,12.75,0.83,17.0,1.0,48,3
248,42.0,0.0,13.0,0.0,16.25,1.3,48,3
249,42.0,0.0,12.0,0.0,16.25,0.43,48,3
250,42.0,0.0,13.75,1.09,16.0,0.71,48,3
251,42.0,0.0,12.67,0.47,15.25,0.43,48,3
